Time,Rep,PopSizeF,PopSizeM,PopSize,avg_tau,avg_p,avg_chi,avg_t,avg_gamma,avg_surviving_offspring_per_mother,avg_dead_offspring_per_mother,avg_Res
0,0,500,500,1000,0,0,10,0,1.00053,3.066,1.902,0.993818
100,0,497,503,1000,0.0113174,-0.0055788,10,0.011444,0.995902,3.18712,1.88129,1.016
200,0,511,489,1000,0.0115907,0.0135358,10,0.0111569,0.978989,2.96282,1.94521,0.98775
300,0,496,504,1000,0.0272158,0.0691635,10,0.0285279,0.96813,3.11492,1.94355,0.993002
400,0,509,491,1000,0.0783048,0.13535,10,0.0773024,0.91689,2.75049,1.99411,1.00756
500,0,495,505,1000,0.160664,0.219237,10,0.162884,0.843027,2.99394,2.27071,1.01011
600,0,487,513,1000,0.191026,0.248061,10,0.190941,0.811215,2.79261,2.0616,0.996686
700,0,504,496,1000,0.211317,0.260414,10,0.209659,0.77747,2.75992,2.27579,0.990143
800,0,491,509,1000,0.233425,0.319162,10,0.228206,0.755664,2.78411,2.20774,0.993431
900,0,517,483,1000,0.274356,0.365016,10,0.272087,0.721553,2.70793,2.37524,0.996216
1000,0,490,510,1000,0.307363,0.378016,10,0.310137,0.700357,2.63061,2.44286,1.00337
1100,0,486,514,1000,0.315989,0.38661,10,0.320013,0.694008,2.56996,2.51029,1.00835
1200,0,479,521,1000,0.326924,0.446372,10,0.328687,0.674634,2.53236,2.52818,0.988533
1300,0,472,528,1000,0.338784,0.404098,10,0.335215,0.654262,2.44915,2.45763,0.995918
1400,0,492,508,1000,0.332458,0.429111,10,0.340495,0.683092,2.67276,2.45122,1.00284
1500,0,478,522,1000,0.346471,0.478682,10,0.347981,0.656909,2.46025,2.47071,0.99031
1600,0,503,497,1000,0.354485,0.484662,10,0.342349,0.630357,2.50895,2.56064,0.985796
1700,0,506,494,1000,0.363081,0.515699,10,0.360354,0.629885,2.47826,2.7253,0.999645
1800,0,524,476,1000,0.373935,0.497962,10,0.377036,0.629706,2.47137,2.55153,1.00051
1900,0,505,495,1000,0.402208,0.52544,10,0.400912,0.596728,2.41584,2.54653,0.992436
2000,0,507,493,1000,0.419654,0.537844,10,0.421358,0.581944,2.33333,2.75148,0.994552
2100,0,506,494,1000,0.407853,0.525912,10,0.416037,0.603699,2.33399,2.6502,0.995881
2200,0,472,488,960,0.409822,0.530904,10,0.402807,0.579354,2.3178,2.65466,0.99081
2300,0,518,482,1000,0.403264,0.539136,10,0.406297,0.599721,2.33784,2.62934,0.995392
2400,0,540,460,1000,0.406294,0.537903,10,0.399276,0.583349,2.30556,2.70926,1.00755
2500,0,504,496,1000,0.403513,0.518115,10,0.403175,0.593718,2.36706,2.66468,1.00489
2600,0,497,503,1000,0.401037,0.537275,10,0.401701,0.598438,2.25352,2.67807,1.00706
2700,0,501,499,1000,0.392384,0.519948,10,0.395044,0.607829,2.3014,2.64072,1.00314
2800,0,495,505,1000,0.3923,0.518649,10,0.397762,0.615971,2.4202,2.78384,0.999825
2900,0,507,493,1000,0.385408,0.538989,10,0.391294,0.623359,2.51479,2.41815,0.9989
3000,0,470,530,1000,0.39193,0.524143,10,0.403544,0.624932,2.54255,2.47234,1.02101
3100,0,473,527,1000,0.396152,0.521662,10,0.396524,0.606376,2.26004,2.67442,0.999659
3200,0,525,475,1000,0.397226,0.542913,10,0.395107,0.598685,2.38095,2.7219,0.991006
3300,0,540,460,1000,0.405012,0.55195,10,0.396979,0.581496,2.28148,2.63519,0.99336
3400,0,520,480,1000,0.410724,0.541248,10,0.409825,0.590059,2.29423,2.68462,0.996038
3500,0,494,506,1000,0.404673,0.528884,10,0.40026,0.58846,2.38259,2.61741,1.00436
3600,0,509,491,1000,0.402749,0.52425,10,0.402727,0.594065,2.39489,2.84479,0.994959
3700,0,525,475,1000,0.406912,0.550918,10,0.410182,0.597214,2.42476,2.65143,1.00973
3800,0,530,470,1000,0.408458,0.551945,10,0.414429,0.604714,2.4,2.48868,1.01806
3900,0,522,478,1000,0.407034,0.536201,10,0.407031,0.594586,2.32759,2.62069,0.999136
4000,0,499,501,1000,0.424666,0.560986,10,0.412083,0.557441,2.2505,2.76553,0.993022
4100,0,506,494,1000,0.423792,0.561763,10,0.425699,0.577541,2.40909,2.65415,1.00893
4200,0,520,480,1000,0.427629,0.583678,10,0.4308,0.578765,2.24615,2.65192,0.995654
4300,0,501,499,1000,0.420565,0.545069,10,0.423218,0.582967,2.40319,2.71058,1.01007
4400,0,487,513,1000,0.411778,0.516611,10,0.417476,0.592509,2.25051,2.68583,1.00141
4500,0,473,527,1000,0.404386,0.531636,10,0.404018,0.595899,2.2241,2.77378,1.00101
4600,0,497,503,1000,0.420908,0.563898,10,0.416553,0.574581,2.25755,2.74044,1.00227
4700,0,503,497,1000,0.43423,0.579529,10,0.442639,0.578043,2.40159,2.57058,1.01388
4800,0,492,508,1000,0.446272,0.596017,10,0.442153,0.546551,2.17886,2.80285,0.992204
4900,0,515,485,1000,0.437508,0.582944,10,0.433409,0.558348,2.23301,2.63689,0.982931
5000,0,495,505,1000,0.432312,0.588708,10,0.430644,0.562995,2.28081,2.74747,0.993199
5100,0,502,498,1000,0.441557,0.578716,10,0.449138,0.569994,2.43625,2.68725,1.01083
5200,0,501,499,1000,0.437219,0.56281,10,0.435765,0.560078,2.25349,2.65868,1.00334
5300,0,504,496,1000,0.431383,0.576395,10,0.432342,0.570152,2.22619,2.76984,1.00566
5400,0,502,498,1000,0.430495,0.557889,10,0.428633,0.56877,2.28287,2.70717,1.00647
5500,0,509,491,1000,0.435419,0.568766,10,0.439481,0.56886,2.37721,2.75246,1.00821
5600,0,484,516,1000,0.426709,0.558105,10,0.43279,0.581057,2.31612,2.72934,1.01274
5700,0,503,497,1000,0.430091,0.556963,10,0.425939,0.564591,2.26044,2.79125,0.993125
5800,0,501,499,1000,0.43709,0.555135,10,0.427983,0.54758,2.28144,2.79242,0.988896
5900,0,500,500,1000,0.431531,0.595456,10,0.436506,0.573516,2.2,2.738,0.995625
6000,0,488,512,1000,0.445452,0.601989,10,0.443895,0.552476,2.20287,2.83811,0.99954
6100,0,494,506,1000,0.441132,0.57487,10,0.438659,0.554158,2.13158,2.73077,0.998677
6200,0,493,507,1000,0.443785,0.591199,10,0.44689,0.560059,2.26572,2.81136,1.00836
6300,0,500,500,1000,0.448495,0.620926,10,0.449567,0.549733,2.222,2.71,0.987526
6400,0,505,495,1000,0.449167,0.589346,10,0.437869,0.539145,2.11881,2.79802,0.98441
6500,0,507,493,1000,0.445723,0.610715,10,0.455232,0.566413,2.28994,2.7574,1.0117
6600,0,495,505,1000,0.455528,0.619465,10,0.446519,0.530775,2.1596,2.90909,0.975781
6700,0,498,502,1000,0.446636,0.61523,10,0.454721,0.563675,2.29116,2.66466,1.00892
6800,0,483,517,1000,0.446256,0.601566,10,0.436803,0.539958,2.11801,2.87992,0.990096
6900,0,473,527,1000,0.443866,0.595188,10,0.4494,0.559942,2.31712,2.63636,0.996801
7000,0,491,509,1000,0.443436,0.613715,10,0.437725,0.551144,2.25255,2.7332,0.987414
7100,0,517,483,1000,0.441369,0.587819,10,0.438797,0.553348,2.31721,2.71954,1.01028
7200,0,491,509,1000,0.423282,0.574153,10,0.429706,0.584489,2.30957,2.65377,1.00237
7300,0,478,522,1000,0.442155,0.581109,10,0.437622,0.550726,2.10042,2.71757,0.988391
7400,0,488,512,1000,0.440848,0.580295,10,0.43157,0.547542,2.19877,2.73361,1.00069
7500,0,514,486,1000,0.449769,0.583075,10,0.441843,0.540102,2.26654,2.66732,0.990529
7600,0,493,507,1000,0.443548,0.599298,10,0.450448,0.564009,2.24341,2.76673,1.01503
7700,0,508,492,1000,0.456508,0.61267,10,0.462743,0.55327,2.15157,2.84252,1.01559
7800,0,484,516,1000,0.467695,0.64785,10,0.466022,0.530118,2.23347,2.76033,0.992995
7900,0,478,522,1000,0.476285,0.627757,10,0.46352,0.507262,2.06067,3.07741,0.978388
8000,0,500,500,1000,0.482342,0.658834,10,0.488418,0.522048,2.128,2.928,0.998837
8100,0,500,500,1000,0.474869,0.643739,10,0.496051,0.55015,2.194,2.736,1.03155
8200,0,526,472,998,0.474304,0.647395,10,0.460485,0.5124,1.9962,2.95247,0.986678
8300,0,484,516,1000,0.48419,0.673804,10,0.479727,0.511443,2.13636,2.85744,0.991342
8400,0,520,480,1000,0.463054,0.640111,10,0.455886,0.529965,2.10385,2.80192,0.98521
8500,0,496,504,1000,0.469084,0.594945,10,0.463498,0.522162,2.20363,2.90121,0.996941
8600,0,502,498,1000,0.475009,0.638018,10,0.457995,0.506726,2.06972,2.93426,0.986557
8700,0,499,501,1000,0.466811,0.661907,10,0.460647,0.526758,2.28056,2.84168,0.991388
8800,0,486,514,1000,0.476683,0.666546,10,0.482508,0.527914,2.14403,2.99177,0.997338
8900,0,509,491,1000,0.469378,0.653517,10,0.466187,0.525321,2.15914,2.84283,0.99602
9000,0,477,523,1000,0.471494,0.641006,10,0.479516,0.536274,2.15094,2.85744,1.00758
9100,0,485,515,1000,0.474941,0.662252,10,0.479708,0.529474,2.20206,2.92371,1.00261
9200,0,495,505,1000,0.487529,0.644772,10,0.495218,0.524395,2.08081,2.93131,1.01252
9300,0,511,489,1000,0.486942,0.650957,10,0.493826,0.521586,2.08611,2.77299,1.00973
9400,0,490,510,1000,0.475437,0.616919,10,0.476844,0.528069,2.04082,2.79592,1.00563
9500,0,492,508,1000,0.459075,0.575931,10,0.458357,0.540827,2.10569,2.81911,1.00712
9600,0,508,492,1000,0.41574,0.553084,10,0.415325,0.584156,2.22047,2.66535,1.00302
9700,0,501,499,1000,0.420913,0.566849,10,0.418497,0.572721,2.23752,2.5988,0.991452
9800,0,482,518,1000,0.420753,0.56054,10,0.415119,0.573267,2.32365,2.76763,1.00935
9900,0,491,509,1000,0.410914,0.553146,10,0.415314,0.599793,2.36049,2.65173,1.00633
10000,0,526,474,1000,0.418839,0.562662,10,0.422672,0.587853,2.40114,2.57795,1.00452
10100,0,538,462,1000,0.430134,0.568201,10,0.434612,0.575604,2.39405,2.68401,1.00063
10200,0,520,480,1000,0.430114,0.594695,10,0.429868,0.572276,2.40962,2.64231,1.00166
10300,0,498,502,1000,0.436965,0.61969,10,0.4433,0.57117,2.34739,2.68273,1.0084
10400,0,508,492,1000,0.454779,0.601454,10,0.454518,0.54443,2.19488,2.8563,1.0023
10500,0,486,514,1000,0.456875,0.619374,10,0.461177,0.551797,2.17695,2.8786,0.995198
10600,0,513,487,1000,0.464984,0.613678,10,0.463804,0.528664,2.24951,2.82066,0.998031
10700,0,512,488,1000,0.467098,0.608266,10,0.474017,0.542909,2.0957,2.83789,1.01038
10800,0,485,515,1000,0.468055,0.634402,10,0.467327,0.530632,2.24948,2.81031,0.993561
10900,0,525,475,1000,0.469834,0.668136,10,0.469668,0.529822,2.09333,2.90476,1.0105
11000,0,503,497,1000,0.470772,0.653488,10,0.4739,0.532038,2.12127,2.87078,1.00534
11100,0,485,515,1000,0.459296,0.615827,10,0.459362,0.540667,2.21856,2.93402,1.00385
11200,0,504,496,1000,0.463336,0.613812,10,0.459047,0.534842,2.14286,2.8631,0.986787
11300,0,506,494,1000,0.474361,0.637533,10,0.474814,0.525433,2.0751,2.87154,1.00283
11400,0,499,501,1000,0.463838,0.633645,10,0.464945,0.538429,2.19439,2.81964,1.0055
11500,0,482,518,1000,0.463859,0.669479,10,0.465021,0.535901,2.32365,2.87759,1.00175
11600,0,515,485,1000,0.464278,0.63648,10,0.470456,0.542385,2.19223,2.80971,1.00844
11700,0,489,511,1000,0.466358,0.623342,10,0.470681,0.535897,2.2045,2.98364,0.99295
11800,0,532,468,1000,0.457858,0.594643,10,0.46165,0.546387,2.18233,2.93609,1.01387
11900,0,491,509,1000,0.457455,0.605642,10,0.457175,0.543154,2.27291,2.7556,1.00028
12000,0,503,497,1000,0.449679,0.555366,10,0.443043,0.543336,2.12724,2.87475,1.00829
12100,0,505,495,1000,0.418785,0.553166,10,0.41113,0.569523,2.28317,2.61188,0.989786
12200,0,520,480,1000,0.427081,0.575889,10,0.433871,0.580514,2.29231,2.68269,1.00705
12300,0,504,496,1000,0.431556,0.553177,10,0.434484,0.573152,2.35317,2.85317,1.00045
12400,0,496,504,1000,0.421804,0.558726,10,0.422553,0.577367,2.3125,2.64919,1.00763
12500,0,489,511,1000,0.43536,0.585174,10,0.436416,0.566786,2.32311,2.7362,1.00486
12600,0,539,461,1000,0.44423,0.59549,10,0.421243,0.524896,2.1744,2.74583,0.976667
12700,0,473,527,1000,0.444025,0.585999,10,0.437868,0.548286,2.16702,2.86258,0.992729
12800,0,495,505,1000,0.442728,0.60341,10,0.440938,0.557456,2.37172,2.65657,0.989581
12900,0,540,460,1000,0.445753,0.589453,10,0.446139,0.554437,2.26296,2.75741,1.00039
13000,0,475,525,1000,0.441378,0.581381,10,0.447078,0.564189,2.29053,2.78526,1.01075
13100,0,502,498,1000,0.432943,0.558991,10,0.429813,0.563603,2.14542,2.70319,1.00071
13200,0,522,478,1000,0.446007,0.573966,10,0.448093,0.556851,2.12835,2.79119,1.00209
13300,0,502,498,1000,0.450073,0.609333,10,0.457863,0.559254,2.2988,2.64343,1.01295
13400,0,497,503,1000,0.44499,0.626019,10,0.447058,0.55974,2.2837,2.72032,0.996679
13500,0,503,497,1000,0.45972,0.629838,10,0.45669,0.535797,2.22068,2.81511,0.993207
13600,0,507,493,1000,0.451224,0.616346,10,0.460983,0.559374,2.23274,2.88166,1.01095
13700,0,506,494,1000,0.449196,0.622893,10,0.447831,0.549732,2.1502,2.78261,0.996538
13800,0,520,480,1000,0.47306,0.647403,10,0.472325,0.526842,2.13654,2.71538,0.986397
13900,0,492,490,982,0.491654,0.637276,10,0.48729,0.502578,2.08537,2.78455,0.996196
14000,0,514,486,1000,0.480678,0.655463,10,0.475507,0.513917,2.20817,2.81128,0.986469
14100,0,489,511,1000,0.483728,0.636951,10,0.488485,0.52313,2.09202,2.87935,1.0118
14200,0,501,499,1000,0.47799,0.643249,10,0.478385,0.519754,2.11377,2.82236,1.00736
14300,0,490,510,1000,0.470871,0.632855,10,0.469088,0.531275,2.09388,2.90612,0.997081
14400,0,497,503,1000,0.473864,0.632526,10,0.479809,0.534428,2.23541,2.89135,1.02053
14500,0,491,509,1000,0.476196,0.638032,10,0.475953,0.52186,2.1446,2.8554,1.00941
14600,0,525,469,994,0.48101,0.641227,10,0.474858,0.512111,1.98095,2.94857,1.00284
14700,0,517,472,989,0.485013,0.631535,10,0.485974,0.517855,2.08317,2.76983,1.00617
14800,0,527,473,1000,0.468104,0.653001,10,0.476131,0.539248,2.18216,2.88615,1.0037
14900,0,510,490,1000,0.450635,0.623829,10,0.45083,0.548616,2.0902,2.92745,1.00927
15000,0,510,490,1000,0.46856,0.638081,10,0.481113,0.542437,2.17059,2.7,1.00259
15100,0,499,501,1000,0.486385,0.640025,10,0.498387,0.527716,2.2485,2.83367,1.01898
15200,0,499,501,1000,0.479859,0.650531,10,0.485643,0.524873,2.20842,2.86774,0.99466
15300,0,524,476,1000,0.477175,0.634647,10,0.469033,0.515384,2.09542,2.93893,0.999853
15400,0,494,506,1000,0.474575,0.65439,10,0.472802,0.525547,2.20243,2.83603,0.999966
15500,0,507,493,1000,0.4799,0.645845,10,0.477292,0.514824,2.08679,2.86193,1.00412
15600,0,500,500,1000,0.485684,0.673602,10,0.47318,0.501767,2.094,2.882,0.974093
15700,0,492,508,1000,0.486525,0.717887,10,0.49521,0.525316,2.0813,2.88008,1.01003
15800,0,479,502,981,0.491948,0.713122,10,0.497158,0.510502,1.97286,2.881,1.00031
15900,0,475,525,1000,0.499568,0.690915,10,0.501329,0.502508,2.07579,2.99789,1.00315
16000,0,517,483,1000,0.487671,0.66907,10,0.486848,0.508417,2.06963,2.7176,1.00167
16100,0,516,484,1000,0.485521,0.664284,10,0.484087,0.513128,2.21705,3.08915,0.998569
16200,0,507,493,1000,0.469018,0.619456,10,0.468402,0.531691,2.15187,2.77318,1.00267
16300,0,509,491,1000,0.458645,0.630695,10,0.460983,0.545653,2.12967,2.73281,1.00795
16400,0,479,521,1000,0.448288,0.613068,10,0.44662,0.548805,2.12109,2.91649,1.01034
16500,0,492,508,1000,0.455864,0.589083,10,0.44761,0.532441,2.17276,2.81911,0.998141
16600,0,509,491,1000,0.446973,0.59086,10,0.456256,0.565661,2.25933,2.73084,1.00605
16700,0,538,462,1000,0.459625,0.604982,10,0.458655,0.543659,2.27138,2.84944,0.997032
16800,0,519,481,1000,0.438538,0.629085,10,0.432453,0.554792,2.36416,2.82852,0.993529
16900,0,513,487,1000,0.455064,0.638631,10,0.457099,0.545737,2.24172,2.88109,1.00372
17000,0,520,480,1000,0.452367,0.602343,10,0.457258,0.55365,2.24423,2.70962,0.999256
17100,0,514,486,1000,0.468316,0.605091,10,0.470599,0.529443,2.08171,2.82685,0.998414
17200,0,480,520,1000,0.467561,0.618313,10,0.468822,0.535356,2.25625,2.71458,0.985039
17300,0,497,503,1000,0.472914,0.632865,10,0.475355,0.529167,2.09457,2.73843,1.01121
17400,0,505,495,1000,0.472753,0.642624,10,0.47763,0.532692,2.17624,2.74653,1.00568
17500,0,492,508,1000,0.463081,0.63772,10,0.461598,0.533349,2.26016,2.78049,0.99574
17600,0,520,480,1000,0.483231,0.678474,10,0.481358,0.516617,2.14231,2.87115,1.00471
17700,0,501,499,1000,0.501289,0.67281,10,0.50322,0.504404,2.08383,2.88822,1.00357
17800,0,414,426,840,0.496518,0.682422,10,0.485803,0.492892,1.98551,2.99034,0.987847
17900,0,532,467,999,0.494666,0.655035,10,0.488842,0.499336,2.10526,2.83835,0.988635
18000,0,520,480,1000,0.480653,0.619981,10,0.481504,0.520108,2.1,2.85192,0.997526
18100,0,500,500,1000,0.46205,0.605612,10,0.458501,0.534902,2.074,2.742,0.986408
18200,0,503,497,1000,0.46104,0.601675,10,0.460957,0.539118,2.14314,2.57256,0.99908
18300,0,500,500,1000,0.45734,0.601674,10,0.469046,0.555677,2.168,2.956,1.00483
18400,0,497,503,1000,0.460408,0.630218,10,0.459316,0.54525,2.06237,2.79879,1.00559
18500,0,513,487,1000,0.442977,0.604837,10,0.448096,0.564817,2.32943,2.82066,1.00256
18600,0,479,521,1000,0.438442,0.604001,10,0.434884,0.556204,2.30898,2.80376,0.995645
18700,0,515,485,1000,0.445513,0.61121,10,0.446878,0.558264,2.21748,2.64466,1.00368
18800,0,508,492,1000,0.437636,0.563685,10,0.439944,0.567721,2.32087,2.78937,1.00151
18900,0,497,503,1000,0.421981,0.551152,10,0.412922,0.568905,2.21328,2.70624,0.989985
19000,0,477,523,1000,0.417851,0.549939,10,0.432403,0.602128,2.31237,2.57442,1.02515
19100,0,485,515,1000,0.410959,0.544182,10,0.416672,0.593087,2.34639,2.69485,1.00787
19200,0,515,485,1000,0.417004,0.551578,10,0.411556,0.575678,2.3165,2.87573,0.990059
19300,0,518,482,1000,0.415707,0.55649,10,0.41216,0.58364,2.31274,2.68726,0.982676
19400,0,480,520,1000,0.446482,0.574484,10,0.434975,0.53905,2.14583,2.74792,0.996935
19500,0,505,495,1000,0.43942,0.586938,10,0.450942,0.572944,2.31485,2.69901,1.00635
19600,0,495,505,1000,0.432016,0.586427,10,0.424706,0.559996,2.13737,2.8404,0.991951
19700,0,504,496,1000,0.424285,0.580264,10,0.425806,0.577729,2.24405,2.6131,1.00328
19800,0,485,515,1000,0.425628,0.585669,10,0.428274,0.576181,2.34639,2.80825,1.00817
19900,0,499,501,1000,0.442039,0.614971,10,0.442954,0.562437,2.2986,2.90782,1.00612
20000,0,506,494,1000,0.469231,0.625604,10,0.464298,0.525329,2.12648,2.85178,0.997024
20100,0,512,488,1000,0.473659,0.627734,10,0.464861,0.519838,2.1582,2.75195,0.984614
20200,0,487,513,1000,0.47859,0.630832,10,0.47603,0.518983,2.09446,2.74538,0.993448
20300,0,497,503,1000,0.485771,0.646005,10,0.484885,0.511325,2.16097,2.87726,1.00338
20400,0,517,483,1000,0.480394,0.648402,10,0.478371,0.515511,2.16248,2.83946,1.00368
20500,0,477,523,1000,0.48577,0.637387,10,0.474717,0.505913,2.04822,2.79874,0.996678
20600,0,494,506,1000,0.486783,0.664192,10,0.497042,0.524072,2.0587,2.89879,1.01021
20700,0,500,487,987,0.484525,0.648967,10,0.484228,0.515945,2.098,2.82,1.00686
20800,0,515,485,1000,0.481771,0.631499,10,0.481847,0.516397,2.15728,2.87379,0.991054
20900,0,497,503,1000,0.463599,0.611696,10,0.46644,0.539863,2.19115,2.74648,1.0069
21000,0,507,493,1000,0.463209,0.625334,10,0.458772,0.531742,2.21893,2.95069,1.01281
21100,0,509,491,1000,0.473738,0.622187,10,0.459988,0.511334,2.0668,2.88605,0.980184
21200,0,493,507,1000,0.47072,0.620326,10,0.472587,0.532074,2.23935,2.76673,1.00711
21300,0,519,481,1000,0.459472,0.615733,10,0.445098,0.523516,2.15029,2.77071,0.986375
21400,0,490,510,1000,0.468105,0.622407,10,0.473703,0.531587,2.16735,2.8,0.99817
21500,0,498,502,1000,0.475704,0.641377,10,0.48017,0.530177,2.1245,2.83133,1.00407
21600,0,495,505,1000,0.477972,0.643565,10,0.481291,0.52592,2.03434,2.83434,0.996552
21700,0,518,482,1000,0.472112,0.641614,10,0.470347,0.527742,2.02896,2.83784,1.0023
21800,0,515,485,1000,0.478297,0.62708,10,0.487802,0.531728,2.16893,2.81165,1.01235
21900,0,491,509,1000,0.469697,0.639306,10,0.468772,0.529795,2.15886,2.88595,0.992563
22000,0,516,484,1000,0.468883,0.613858,10,0.473063,0.533994,2.11434,2.8469,1.01282
22100,0,493,507,1000,0.452945,0.582522,10,0.461192,0.55515,2.25152,2.75862,1.01012
22200,0,490,510,1000,0.446772,0.584418,10,0.445914,0.551346,2.21429,2.74082,0.996076
22300,0,486,514,1000,0.451645,0.58429,10,0.45752,0.555144,2.06173,2.91358,1.00552
22400,0,519,481,1000,0.458036,0.610571,10,0.462887,0.548464,2.18304,2.85934,1.0093
22500,0,478,522,1000,0.469778,0.614308,10,0.464772,0.523824,2.13389,2.85356,0.992394
22600,0,507,493,1000,0.473728,0.631411,10,0.471653,0.525405,2.17357,2.92308,1.00199
22700,0,477,463,940,0.4825,0.623347,10,0.491977,0.52251,2.10063,2.85325,1.00671
22800,0,475,525,1000,0.458139,0.633544,10,0.464878,0.550726,2.16842,2.78105,1.00977
22900,0,525,475,1000,0.460417,0.602988,10,0.448718,0.525489,2.16381,2.77143,0.995812
23000,0,492,508,1000,0.448415,0.612018,10,0.452315,0.553983,2.20325,2.82114,0.99579
23100,0,535,465,1000,0.459326,0.635441,10,0.460864,0.54329,2.29346,2.82617,0.998863
23200,0,501,499,1000,0.488256,0.654038,10,0.491386,0.513243,2.0978,2.92814,1.01007
23300,0,467,533,1000,0.485687,0.66187,10,0.488357,0.515846,2.14775,2.88437,1.00468
23400,0,493,478,971,0.489006,0.643027,10,0.475404,0.496047,2.03448,2.90669,0.985077
23500,0,483,517,1000,0.496302,0.672195,10,0.482796,0.487333,1.9648,2.93375,0.973357
23600,0,502,498,1000,0.489221,0.66872,10,0.495703,0.520157,2.26494,2.81076,0.998882
23700,0,496,504,1000,0.479759,0.659906,10,0.483158,0.522768,2.02621,2.70968,0.996747
23800,0,490,510,1000,0.4882,0.656046,10,0.478514,0.502934,2.10816,2.96327,0.99742
23900,0,495,505,1000,0.481732,0.623579,10,0.466456,0.5014,2.00606,2.93939,0.984098
24000,0,509,491,1000,0.467053,0.603418,10,0.484037,0.554133,2.08644,2.65029,1.01071
24100,0,491,509,1000,0.467822,0.622531,10,0.463939,0.526968,2.13035,2.85743,0.995747
24200,0,480,520,1000,0.458261,0.612729,10,0.45266,0.533986,2.17083,2.91042,1.00323
24300,0,526,474,1000,0.460876,0.632838,10,0.46804,0.546334,2.31749,2.70532,1.004
24400,0,479,521,1000,0.459442,0.610822,10,0.454446,0.532645,2.16284,2.7286,0.988504
24500,0,530,470,1000,0.455745,0.633212,10,0.462918,0.552735,2.11509,2.83396,1.01403
24600,0,483,517,1000,0.478228,0.658927,10,0.481661,0.521573,2.05176,2.76605,1.00689
24700,0,493,507,1000,0.479665,0.644864,10,0.477211,0.519607,2.11359,2.8641,0.99043
24800,0,480,520,1000,0.475293,0.640727,10,0.470108,0.518147,2.08958,2.79375,0.9917
24900,0,488,512,1000,0.480274,0.629694,10,0.462167,0.501853,2.05738,3.04713,0.977096
25000,0,487,513,1000,0.473989,0.635662,10,0.467477,0.520021,2.07392,2.93429,0.996235
25100,0,500,500,1000,0.477888,0.637822,10,0.471632,0.514017,2.188,2.85,0.995805
25200,0,489,511,1000,0.467898,0.620502,10,0.479464,0.544533,2.11861,2.85685,1.00617
25300,0,500,500,1000,0.457906,0.618713,10,0.45709,0.540722,2.246,2.962,0.99742
25400,0,484,516,1000,0.466405,0.63066,10,0.464563,0.53062,2.1157,2.78719,0.998271
25500,0,489,511,1000,0.463891,0.64473,10,0.446139,0.518896,2.14928,2.84254,0.986909
25600,0,504,496,1000,0.463073,0.654791,10,0.461267,0.532299,2.10119,2.85119,0.998983
25700,0,501,499,1000,0.479185,0.665221,10,0.476885,0.521198,2.02395,2.87425,1.01248
25800,0,471,529,1000,0.482717,0.657666,10,0.483246,0.522933,2.1465,2.89172,0.996636
25900,0,491,509,1000,0.480329,0.660602,10,0.479899,0.519535,2.07332,2.58859,1.00177
26000,0,498,495,993,0.495293,0.660158,10,0.497974,0.510118,2.07831,2.84137,1.00356
26100,0,492,508,1000,0.487913,0.63615,10,0.487632,0.510416,2.05081,3.11382,1.00084
26200,0,522,478,1000,0.46481,0.632869,10,0.457541,0.52481,2.18008,2.90038,0.989487
26300,0,499,501,1000,0.475182,0.638623,10,0.471237,0.523076,2.04609,2.92585,0.998927
26400,0,513,487,1000,0.472513,0.63108,10,0.476124,0.533482,2.2729,2.8655,1.02598
26500,0,494,506,1000,0.46434,0.615627,10,0.464664,0.53448,2.12146,2.88057,1.00492
26600,0,433,434,867,0.468934,0.608443,10,0.463129,0.526976,2.1709,2.73672,1.00288
26700,0,464,536,1000,0.46315,0.616866,10,0.462408,0.536393,2.13147,2.76509,0.990584
26800,0,506,494,1000,0.464096,0.611712,10,0.462883,0.535211,2.14229,2.80632,0.994347
26900,0,522,478,1000,0.456504,0.611454,10,0.468893,0.555811,2.26054,2.64176,1.00944
27000,0,515,485,1000,0.454971,0.581115,10,0.450754,0.543488,2.25631,2.89903,1.00583
27100,0,489,511,1000,0.461451,0.642923,10,0.463524,0.544871,2.20654,2.76074,1.007
27200,0,491,509,1000,0.467545,0.622101,10,0.471636,0.534729,2.13442,2.91242,0.99081
27300,0,510,490,1000,0.457099,0.609512,10,0.454834,0.542482,2.16667,2.84902,0.984692
27400,0,488,512,1000,0.463747,0.610569,10,0.463819,0.537439,2.125,2.93648,1.00148
27500,0,492,508,1000,0.460541,0.606064,10,0.454999,0.531997,2.12602,2.80285,0.988869
27600,0,515,485,1000,0.459827,0.588209,10,0.455762,0.531934,2.27961,2.75146,0.992051
27700,0,507,493,1000,0.450184,0.581781,10,0.440651,0.541676,2.26233,2.69625,0.998694
27800,0,495,505,1000,0.454446,0.597189,10,0.45731,0.546726,2.13535,2.63232,1.0034
27900,0,517,483,1000,0.451272,0.614435,10,0.455225,0.551465,2.26306,2.6499,1.00496
28000,0,503,497,1000,0.43682,0.588855,10,0.440188,0.568051,2.36779,2.62028,1.00174
28100,0,490,510,1000,0.452044,0.6294,10,0.440747,0.533444,2.17755,2.72857,0.986238
28200,0,474,526,1000,0.457908,0.610338,10,0.45733,0.542428,2.09705,2.77637,1.00137
28300,0,510,490,1000,0.453407,0.605147,10,0.440063,0.534398,2.08235,2.86667,0.990304
