Time,Rep,PopSizeF,PopSizeM,PopSize,Sex,p,chi,tau,t,gamma,surviving_offspring_nr,dead_offspring_nr,Res,NrRejections,NrMatings
10000,13,484,516,1000,1,-0.0195471,10,0.0959688,20033,20033,3,6,1.00105,0,9
10000,13,484,516,1000,1,-0.0581083,10,0.00823353,20033,20033,4,4,0.976276,0,8
10000,13,484,516,1000,1,0.0672714,10,0.00823353,20033,20033,3,1,0.974966,0,4
10000,13,484,516,1000,1,0.0390682,10,0.000158692,20033,20033,0,0,0.986547,0,0
10000,13,484,516,1000,1,0.106293,10,0.0572636,20033,20033,1,2,1.04797,0,3
10000,13,484,516,1000,1,0.00636154,10,0.0243486,20033,20033,1,1,1.01993,0,2
10000,13,484,516,1000,1,0.0390682,10,0.0854481,20033,20033,1,1,0.980854,0,2
10000,13,484,516,1000,1,0.136186,10,0.00642006,20033,20033,1,1,1.03763,0,2
10000,13,484,516,1000,1,0.0647588,10,0.0854481,20033,20033,0,0,1.01201,0,0
10000,13,484,516,1000,1,0.0492728,10,0.00708825,20033,20033,0,0,1.02327,0,0
10000,13,484,516,1000,1,0.136186,10,0.0875451,20033,20033,3,2,0.982763,0,5
10000,13,484,516,1000,1,0.00636154,10,0.000158692,20033,20033,1,1,0.957038,0,2
10000,13,484,516,1000,1,0.0956418,10,0.0721844,20033,20033,2,1,0.996116,0,3
10000,13,484,516,1000,1,0.00207355,10,0.0750813,20033,20033,2,4,1.00232,0,6
10000,13,484,516,1000,1,-0.154847,10,0.00823353,20033,20033,0,0,0.985353,0,0
10000,13,484,516,1000,1,0.0202631,10,0.0118938,20033,20033,4,3,0.952415,0,7
10000,13,484,516,1000,1,-0.0283692,10,0.0604516,20033,20033,3,0,0.957012,0,3
10000,13,484,516,1000,1,0.106293,10,0.0908907,20033,20033,3,1,1.03318,0,4
10000,13,484,516,1000,1,0.000696136,10,0.000158692,20033,20033,1,2,1.00197,0,3
10000,13,484,516,1000,1,-0.0581083,10,0.000158692,20033,20033,0,5,1.03259,0,5
10000,13,484,516,1000,1,0.0282822,10,0.00513273,20033,20033,2,0,1.01104,0,2
10000,13,484,516,1000,1,-0.154847,10,0.0721844,20033,20033,0,1,0.950217,0,1
10000,13,484,516,1000,1,-0.134088,10,0.0908907,20033,20033,1,0,0.951025,0,1
10000,13,484,516,1000,1,0.00242185,10,0.0265318,20033,20033,0,0,0.954907,0,0
10000,13,484,516,1000,1,0.165112,10,0.0908907,20033,20033,4,0,1.02347,0,4
10000,13,484,516,1000,1,0.237625,10,0.0991574,20033,20033,0,0,0.957369,0,0
10000,13,484,516,1000,1,0.106293,10,0.0604516,20033,20033,1,0,0.969917,0,1
10000,13,484,516,1000,1,-0.0581083,10,0.00823353,20033,20033,2,0,0.991546,0,2
10000,13,484,516,1000,1,0.0390682,10,0.00823353,20033,20033,2,0,0.96718,0,2
10000,13,484,516,1000,1,0.0956418,10,0.0721844,20033,20033,0,4,0.978941,0,4
10000,13,484,516,1000,1,-0.0581083,10,0.096478,20033,20033,0,1,1.0194,0,1
10000,13,484,516,1000,1,0.0390682,10,0.0604516,20033,20033,0,0,0.954979,0,0
10000,13,484,516,1000,1,0.0956418,10,0.000158692,20033,20033,1,1,1.04802,0,2
10000,13,484,516,1000,1,-0.00329631,10,0.0068991,20033,20033,1,0,1.01617,0,1
10000,13,484,516,1000,1,0.0672714,10,0.0875451,20033,20033,1,1,0.972918,0,2
10000,13,484,516,1000,1,-0.00329631,10,0.000158692,20033,20033,3,2,1.04335,0,5
10000,13,484,516,1000,1,-0.134088,10,0.0398704,20033,20033,2,4,1.03025,0,6
10000,13,484,516,1000,1,-0.154847,10,0.0265318,20033,20033,5,3,0.953826,0,8
10000,13,484,516,1000,1,-0.134088,10,0.00513273,20033,20033,4,1,0.983131,0,5
10000,13,484,516,1000,1,0.0956418,10,0.0604516,20033,20033,2,0,1.01301,0,2
10000,13,484,516,1000,1,0.136186,10,0.0169897,20033,20033,0,4,0.998112,0,4
10000,13,484,516,1000,1,0.0287021,10,0.0392934,20033,20033,3,1,0.996545,0,4
10000,13,484,516,1000,1,0.136186,10,0.0251296,20033,20033,3,2,0.956322,0,5
10000,13,484,516,1000,1,0.196514,10,0.0901759,20033,20033,2,1,1.04566,0,3
10000,13,484,516,1000,1,0.136186,10,0.0392934,20033,20033,4,0,0.959775,0,4
10000,13,484,516,1000,1,-0.0581083,10,0.0068991,20033,20033,3,1,0.964251,0,4
10000,13,484,516,1000,1,0.2293,10,0.00642006,20033,20033,3,0,1.01285,0,3
10000,13,484,516,1000,1,-0.0581083,10,0.0604516,20033,20033,0,2,1.00126,0,2
10000,13,484,516,1000,1,0.148318,10,0.0534055,20033,20033,0,1,1.0452,0,1
10000,13,484,516,1000,1,-0.0581083,10,0.0793354,20033,20033,1,1,0.996499,0,2
10000,13,484,516,1000,1,0.136186,10,0.152832,20033,20033,3,1,0.956391,0,4
10000,13,484,516,1000,1,0.2293,10,0.0991574,20033,20033,2,1,1.01425,0,3
10000,13,484,516,1000,1,0.0253451,10,0.0604516,20033,20033,3,0,0.95523,0,3
10000,13,484,516,1000,1,0.0647588,10,0.000158692,20033,20033,3,1,1.03907,0,4
10000,13,484,516,1000,1,0.0579801,10,0.0908907,20033,20033,2,1,0.978492,0,3
10000,13,484,516,1000,1,0.110206,10,0.0068991,20033,20033,0,1,1.00109,0,1
10000,13,484,516,1000,1,0.0202631,10,0.0304286,20033,20033,3,0,0.990378,0,3
10000,13,484,516,1000,1,0.0705787,10,0.0991574,20033,20033,2,1,1.04785,0,3
10000,13,484,516,1000,1,0.0492728,10,0.000158692,20033,20033,2,0,0.996535,0,2
10000,13,484,516,1000,1,0.0647588,10,0.0901759,20033,20033,4,1,1.03389,0,5
10000,13,484,516,1000,1,-0.0581083,10,0.0604516,20033,20033,0,3,0.978996,0,3
10000,13,484,516,1000,1,0.2293,10,0.0793354,20033,20033,3,1,0.966297,0,4
10000,13,484,516,1000,1,0.214096,10,0.0908907,20033,20033,3,1,0.991317,0,4
10000,13,484,516,1000,1,0.0139926,10,0.000158692,20033,20033,2,1,1.0224,0,3
10000,13,484,516,1000,1,0.0253451,10,0.000158692,20033,20033,1,4,1.00602,0,5
10000,13,484,516,1000,1,0.148318,10,0.0793354,20033,20033,1,1,0.976563,0,2
10000,13,484,516,1000,1,0.0390682,10,0.000158692,20033,20033,2,2,1.00343,0,4
10000,13,484,516,1000,1,-0.0581083,10,0.0169897,20033,20033,4,0,0.997548,0,4
10000,13,484,516,1000,1,0.165112,10,0.0908907,20033,20033,0,1,1.02614,0,1
10000,13,484,516,1000,1,0.196514,10,0.0901759,20033,20033,1,0,1.04991,0,1
10000,13,484,516,1000,1,0.136186,10,0.017009,20033,20033,1,2,1.03399,0,3
10000,13,484,516,1000,1,0.0672714,10,0.000158692,20033,20033,2,1,0.983063,0,3
10000,13,484,516,1000,1,0.122349,10,0.0604516,20033,20033,0,3,1.01221,0,3
10000,13,484,516,1000,1,0.214096,10,0.0908907,20033,20033,4,1,0.990816,0,5
10000,13,484,516,1000,1,-0.0581083,10,0.0543925,20033,20033,1,1,0.959798,0,2
10000,13,484,516,1000,1,0.0956418,10,0.0793354,20033,20033,0,0,0.996418,0,0
10000,13,484,516,1000,1,0.0956418,10,0.00513273,20033,20033,1,1,1.01752,0,2
10000,13,484,516,1000,1,0.148318,10,0.00523087,20033,20033,0,0,0.987323,0,0
10000,13,484,516,1000,1,0.263569,10,0.000158692,20033,20033,0,5,1.03246,0,5
10000,13,484,516,1000,1,0.146952,10,0.167136,20033,20033,0,2,0.988209,0,2
10000,13,484,516,1000,1,0.0282822,10,0.0793354,20033,20033,0,1,1.01174,0,1
10000,13,484,516,1000,1,-0.0581083,10,0.0191092,20033,20033,3,1,0.966968,0,4
10000,13,484,516,1000,1,0.0647588,10,0.0169897,20033,20033,2,2,1.00663,0,4
10000,13,484,516,1000,1,-0.115929,10,0.0243486,20033,20033,1,2,1.03775,0,3
10000,13,484,516,1000,1,0.0956418,10,0.000158692,20033,20033,4,1,1.02188,0,5
10000,13,484,516,1000,1,-0.0581083,10,0.152832,20033,20033,1,3,0.95015,0,4
10000,13,484,516,1000,1,0.0390682,10,0.0698161,20033,20033,1,1,0.980196,0,2
10000,13,484,516,1000,1,0.0956418,10,0.0908907,20033,20033,2,1,0.972172,0,3
10000,13,484,516,1000,1,0.0492728,10,0.0338784,20033,20033,1,1,0.984195,0,2
10000,13,484,516,1000,1,0.122349,10,0.0875451,20033,20033,3,0,1.02121,0,3
10000,13,484,516,1000,1,0.0390682,10,0.000158692,20033,20033,1,2,1.0211,0,3
10000,13,484,516,1000,1,-0.134088,10,0.0392934,20033,20033,2,4,0.959076,0,6
10000,13,484,516,1000,1,0.106293,10,0.0480113,20033,20033,3,1,1.04472,0,4
10000,13,484,516,1000,1,0.215727,10,0.027604,20033,20033,4,1,0.984756,0,5
10000,13,484,516,1000,1,0.0297692,10,0.0392934,20033,20033,3,1,1.04689,0,4
10000,13,484,516,1000,1,0.108095,10,0.0392934,20033,20033,5,0,0.969956,0,5
10000,13,484,516,1000,1,0.00636154,10,0.095927,20033,20033,3,2,0.987342,0,5
10000,13,484,516,1000,1,0.214096,10,0.0392934,20033,20033,2,2,1.02707,0,4
10000,13,484,516,1000,1,0.0492728,10,0.0875451,20033,20033,1,0,1.02278,0,1
10000,13,484,516,1000,1,-0.0283692,10,0.00513273,20033,20033,2,1,0.988235,0,3
10000,13,484,516,1000,1,0.108095,10,0.0118938,20033,20033,1,2,1.02385,0,3
10000,13,484,516,1000,1,-0.154847,10,0.027604,20033,20033,2,1,0.966973,0,3
10000,13,484,516,1000,1,-0.0877394,10,0.0058084,20033,20033,1,2,1.00363,0,3
10000,13,484,516,1000,1,0.00636154,10,0.096478,20033,20033,1,1,0.987799,0,2
10000,13,484,516,1000,1,-0.00329631,10,0.00513273,20033,20033,2,1,0.952046,0,3
10000,13,484,516,1000,1,0.106293,10,0.0572636,20033,20033,2,1,1.02248,0,3
10000,13,484,516,1000,1,-0.00329631,10,0.00642006,20033,20033,2,0,0.99202,0,2
10000,13,484,516,1000,1,0.0390682,10,0.0991574,20033,20033,1,0,1.01727,0,1
10000,13,484,516,1000,1,0.0956418,10,0.000158692,20033,20033,2,3,1.04586,0,5
10000,13,484,516,1000,1,-0.154847,10,0.0604516,20033,20033,4,0,1.00705,0,4
10000,13,484,516,1000,1,-0.115929,10,0.0343971,20033,20033,0,0,1.03705,0,0
10000,13,484,516,1000,1,0.0647588,10,0.00823353,20033,20033,3,0,1.01421,0,3
10000,13,484,516,1000,1,0.0956418,10,0.0721844,20033,20033,2,0,1.02889,0,2
10000,13,484,516,1000,1,0.0956418,10,0.0392934,20033,20033,2,2,1.0025,0,4
10000,13,484,516,1000,1,0.0672714,10,0.0191092,20033,20033,2,0,0.985833,0,2
10000,13,484,516,1000,1,0.165112,10,0.000158692,20033,20033,2,0,1.04914,0,2
10000,13,484,516,1000,1,0.122349,10,0.00513273,20033,20033,3,4,1.04326,0,7
10000,13,484,516,1000,1,0.0282822,10,0.0304286,20033,20033,3,2,0.950656,0,5
10000,13,484,516,1000,1,0.0390682,10,0.0750813,20033,20033,2,3,1.0117,0,5
10000,13,484,516,1000,1,0.0202631,10,0.0750813,20033,20033,3,2,0.970723,0,5
10000,13,484,516,1000,1,-0.0581083,10,0.035687,20033,20033,3,2,0.977172,0,5
10000,13,484,516,1000,1,0.214096,10,0.00642006,20033,20033,1,2,1.00853,0,3
10000,13,484,516,1000,1,0.2293,10,0.0604516,20033,20033,2,2,1.03897,0,4
10000,13,484,516,1000,1,0.0492728,10,0.0793354,20033,20033,2,4,0.980061,0,6
10000,13,484,516,1000,1,0.0390682,10,0.0604516,20033,20033,2,1,1.01466,0,3
10000,13,484,516,1000,1,0.0899803,10,0.095927,20033,20033,5,2,1.01513,0,7
10000,13,484,516,1000,1,0.0956418,10,0.0294286,20033,20033,2,0,0.9735,0,2
10000,13,484,516,1000,1,0.214096,10,0.0068991,20033,20033,2,2,1.02016,0,4
10000,13,484,516,1000,1,0.0492728,10,0.0343971,20033,20033,1,1,0.955933,0,2
10000,13,484,516,1000,1,0.0647588,10,0.0750813,20033,20033,4,1,0.998188,0,5
10000,13,484,516,1000,1,0.172373,10,0.0068991,20033,20033,3,1,1.04153,0,4
10000,13,484,516,1000,1,0.0390682,10,0.000158692,20033,20033,2,2,0.967386,0,4
10000,13,484,516,1000,1,0.0492728,10,0.00642006,20033,20033,1,3,0.968703,0,4
10000,13,484,516,1000,1,-0.00815824,10,0.0392934,20033,20033,4,1,0.97574,0,5
10000,13,484,516,1000,1,0.0956418,10,0.0727723,20033,20033,4,1,0.970086,0,5
10000,13,484,516,1000,1,0.0390682,10,0.00513273,20033,20033,4,2,1.00873,0,6
10000,13,484,516,1000,1,0.113605,10,0.0908907,20033,20033,1,1,1.00707,0,2
10000,13,484,516,1000,1,0.0297692,10,0.000158692,20033,20033,4,1,0.964167,0,5
10000,13,484,516,1000,1,0.148318,10,0.121598,20033,20033,2,1,1.01391,0,3
10000,13,484,516,1000,1,0.136186,10,0.000158692,20033,20033,1,4,0.978845,0,5
10000,13,484,516,1000,1,-0.134088,10,0.0908907,20033,20033,3,1,0.977377,0,4
10000,13,484,516,1000,1,0.00636154,10,0.000158692,20033,20033,4,2,1.02804,0,6
10000,13,484,516,1000,1,0.0202631,10,0.0392934,20033,20033,2,3,1.02731,0,5
10000,13,484,516,1000,1,0.0139926,10,0.00513273,20033,20033,3,3,1.02176,0,6
10000,13,484,516,1000,1,0.146952,10,0.0118938,20033,20033,3,0,0.955301,0,3
10000,13,484,516,1000,1,0.0297692,10,0.105109,20033,20033,8,3,0.976779,0,11
10000,13,484,516,1000,1,0.00636154,10,0.000158692,20033,20033,1,0,0.964132,0,1
10000,13,484,516,1000,1,0.106293,10,0.000158692,20033,20033,2,2,1.00809,0,4
10000,13,484,516,1000,1,0.0492728,10,0.0875451,20033,20033,5,3,1.04342,0,8
10000,13,484,516,1000,1,0.136186,10,0.0058084,20033,20033,4,0,0.993717,0,4
10000,13,484,516,1000,1,-0.134088,10,0.0727723,20033,20033,3,1,0.95173,0,4
10000,13,484,516,1000,1,0.0297692,10,0.0191092,20033,20033,0,0,0.984345,0,0
10000,13,484,516,1000,1,0.00636154,10,0.0453272,20033,20033,3,0,0.954273,0,3
10000,13,484,516,1000,1,-0.0581083,10,0.000158692,20033,20033,1,2,0.951294,0,3
10000,13,484,516,1000,1,0.0647588,10,0.00513273,20033,20033,1,1,0.969248,0,2
10000,13,484,516,1000,1,-0.134088,10,0.0398704,20033,20033,2,2,0.964671,0,4
10000,13,484,516,1000,1,0.146952,10,0.000158692,20033,20033,4,1,1.04123,0,5
10000,13,484,516,1000,1,0.263569,10,0.0908907,20033,20033,5,0,0.98478,0,5
10000,13,484,516,1000,1,0.0956418,10,0.0727723,20033,20033,3,3,0.957233,0,6
10000,13,484,516,1000,1,0.263569,10,0.0338784,20033,20033,3,0,1.00652,0,3
10000,13,484,516,1000,1,0.00242185,10,0.152832,20033,20033,2,0,1.00612,0,2
10000,13,484,516,1000,1,-0.0141658,10,0.000158692,20033,20033,1,3,0.986676,0,4
10000,13,484,516,1000,1,0.0390682,10,0.000158692,20033,20033,0,1,1.01279,0,1
10000,13,484,516,1000,1,0.122349,10,0.00513273,20033,20033,2,1,0.989074,0,3
10000,13,484,516,1000,1,0.2293,10,0.183513,20033,20033,3,4,1.00472,0,7
10000,13,484,516,1000,1,0.0282822,10,0.058681,20033,20033,7,1,0.953194,0,8
10000,13,484,516,1000,1,0.0287021,10,0.0727723,20033,20033,1,2,0.996752,0,3
10000,13,484,516,1000,1,0.136186,10,0.000158692,20033,20033,2,0,0.950462,0,2
10000,13,484,516,1000,1,0.0647588,10,0.00513273,20033,20033,0,0,0.983063,0,0
10000,13,484,516,1000,1,0.2293,10,0.0534055,20033,20033,0,2,0.961244,0,2
10000,13,484,516,1000,1,0.146952,10,0.000158692,20033,20033,1,4,0.968443,0,5
10000,13,484,516,1000,1,-0.134088,10,0.000158692,20033,20033,4,0,1.0185,0,4
10000,13,484,516,1000,1,0.0956418,10,0.0169897,20033,20033,4,2,1.02468,0,6
10000,13,484,516,1000,1,0.196514,10,0.0118938,20033,20033,2,1,0.951135,0,3
10000,13,484,516,1000,1,0.0956418,10,0.0604516,20033,20033,3,0,1.02909,0,3
10000,13,484,516,1000,1,-0.154847,10,0.027604,20033,20033,2,1,0.961984,0,3
10000,13,484,516,1000,1,0.041231,10,0.000158692,20033,20033,3,1,1.03529,0,4
10000,13,484,516,1000,1,-0.0581083,10,0.0991574,20033,20033,3,0,0.969974,0,3
10000,13,484,516,1000,1,0.2293,10,0.183513,20033,20033,1,1,1.01797,0,2
10000,13,484,516,1000,1,-0.0195471,10,0.096478,20033,20033,5,0,0.956012,0,5
10000,13,484,516,1000,1,0.0390682,10,0.00513273,20033,20033,1,1,1.03712,0,2
10000,13,484,516,1000,1,0.263569,10,0.0908907,20033,20033,1,2,0.974783,0,3
10000,13,484,516,1000,1,0.0672714,10,0.0908907,20033,20033,3,0,1.03033,0,3
10000,13,484,516,1000,1,0.136186,10,0.0991574,20033,20033,2,1,1.02336,0,3
10000,13,484,516,1000,1,0.0492728,10,0.00513273,20033,20033,2,2,1.03356,0,4
10000,13,484,516,1000,1,0.0492728,10,0.12238,20033,20033,2,0,0.981077,0,2
10000,13,484,516,1000,1,0.000696136,10,0.0604516,20033,20033,1,1,1.01901,0,2
10000,13,484,516,1000,1,-0.134088,10,0.0169897,20033,20033,2,0,0.967036,0,2
10000,13,484,516,1000,1,0.0956418,10,0.0604516,20033,20033,4,2,0.974638,0,6
10000,13,484,516,1000,1,0.0287021,10,0.0191092,20033,20033,2,3,0.991878,0,5
10000,13,484,516,1000,1,0.0390682,10,0.0068991,20033,20033,1,2,0.972075,0,3
10000,13,484,516,1000,1,0.215727,10,0.00823353,20033,20033,1,1,1.04835,0,2
10000,13,484,516,1000,0,0.136186,10,0.0392934,0.0409429,1.00104,1,2,1.04198,1,3
10000,13,484,516,1000,0,0.0492728,10,0.0294286,0.0307548,1.01431,2,1,1.04506,4,3
10000,13,484,516,1000,0,0.122349,10,0.000158692,0.000159007,1.00182,3,1,1.00198,7,4
10000,13,484,516,1000,0,0.2293,10,0.144846,0.138437,0.817314,2,1,0.955751,4,3
10000,13,484,516,1000,0,0.0282822,10,0.000158692,0.000158939,1.0014,2,1,1.00156,1,3
10000,13,484,516,1000,0,0.0297692,10,0.0392934,0.037819,0.92466,4,3,0.962479,3,7
10000,13,484,516,1000,0,-0.00329631,10,0.162525,0.160826,0.828723,3,4,0.989549,4,7
10000,13,484,516,1000,0,0.0956418,10,0.0392934,0.0385864,0.943421,2,0,0.982008,1,2
10000,13,484,516,1000,0,0.0287021,10,0.0392934,0.0408544,0.998873,2,1,1.03973,4,3
10000,13,484,516,1000,0,0.0390682,10,0.0991574,0.0974,0.884876,5,0,0.982276,1,5
10000,13,484,516,1000,0,0.0956418,10,0.000158692,0.000163788,1.03195,1,1,1.03211,4,2
10000,13,484,516,1000,0,0.146952,10,0.00513273,0.00517762,1.00357,3,0,1.00875,1,3
10000,13,484,516,1000,0,-0.154847,10,0.0721844,0.0699002,0.898455,2,0,0.968356,2,2
10000,13,484,516,1000,0,-0.0581083,10,0.0854481,0.089112,0.953767,2,0,1.04288,4,2
10000,13,484,516,1000,0,0.122349,10,0.0392934,0.0391696,0.957681,5,0,0.99685,2,5
10000,13,484,516,1000,0,0.136186,10,0.0908907,0.0865069,0.865261,0,2,0.951768,0,2
10000,13,484,516,1000,0,0.136186,10,0.0908907,0.0906033,0.906235,2,0,0.996838,3,2
10000,13,484,516,1000,0,0.0492728,10,0.0392934,0.0385109,0.941574,1,1,0.980085,2,2
10000,13,484,516,1000,0,0.0390712,10,0.0750813,0.0731165,0.900714,0,1,0.97383,1,1
10000,13,484,516,1000,0,0.0202631,10,0.0567529,0.0574586,0.954978,3,4,1.01244,1,7
10000,13,484,516,1000,0,-0.00815824,10,0.00513273,0.00522701,1.01314,5,0,1.01837,5,5
10000,13,484,516,1000,0,-0.134088,10,0.000158692,0.000160524,1.01138,1,1,1.01154,3,2
10000,13,484,516,1000,0,0.0956418,10,0.0875451,0.0909235,0.947667,2,1,1.03859,5,3
10000,13,484,516,1000,0,-0.00329631,10,0.0068991,0.0065955,0.949398,0,0,0.955993,3,0
10000,13,484,516,1000,0,-0.00329631,10,0.000158692,0.000163408,1.02955,1,1,1.02972,2,2
10000,13,484,516,1000,0,-0.154847,10,0.000158692,0.000158778,1.00038,2,1,1.00054,4,3
10000,13,484,516,1000,0,0.0390682,10,0.0750813,0.0766341,0.944047,1,2,1.02068,0,3
10000,13,484,516,1000,0,0.0390682,10,0.00513273,0.00488273,0.946411,1,4,0.951294,2,5
10000,13,484,516,1000,0,0.0956418,10,0.00513273,0.00503741,0.976392,2,1,0.981429,2,3
10000,13,484,516,1000,0,0.0956418,10,0.0534055,0.0548591,0.972359,1,2,1.02722,2,3
10000,13,484,516,1000,0,-0.00329631,10,0.0875451,0.0914627,0.953287,1,1,1.04475,4,2
10000,13,484,516,1000,0,0.00636154,10,0.000158692,0.000154195,0.971504,3,1,0.971658,2,4
10000,13,484,516,1000,0,0.0492728,10,0.0169897,0.0161408,0.933893,3,0,0.950034,1,3
10000,13,484,516,1000,0,0.2293,10,0.096478,0.0922172,0.86362,0,0,0.955837,3,0
10000,13,484,516,1000,0,0.0647588,10,0.00513273,0.00519911,1.00773,3,0,1.01293,3,3
10000,13,484,516,1000,0,0.106293,10,0.0875451,0.0868104,0.904798,2,2,0.991609,0,4
10000,13,484,516,1000,0,0.263569,10,0.0243486,0.0233549,0.935834,3,0,0.959189,2,3
10000,13,484,516,1000,0,0.2293,10,0.000158692,0.00015435,0.97248,1,1,0.972634,2,2
10000,13,484,516,1000,0,0.0647588,10,0.0875451,0.0902418,0.940562,4,1,1.0308,1,5
10000,13,484,516,1000,0,0.0940655,10,0.000158692,0.000155957,0.982606,2,0,0.982762,3,2
10000,13,484,516,1000,0,0.0492728,10,0.0543925,0.0533362,0.927244,1,3,0.98058,3,4
10000,13,484,516,1000,0,0.041231,10,0.0118938,0.0121969,1.01328,2,2,1.02548,3,4
10000,13,484,516,1000,0,0.0492728,10,0.000158692,0.00015437,0.972608,3,1,0.972762,1,4
10000,13,484,516,1000,0,0.0287021,10,0.000158692,0.000161714,1.01888,1,0,1.01904,0,1
10000,13,484,516,1000,0,-0.00329631,10,0.0793354,0.0774056,0.898269,2,1,0.975675,1,3
10000,13,484,516,1000,0,0.00207355,10,0.0442912,0.0434055,0.936598,1,1,0.980003,7,2
10000,13,484,516,1000,0,0.0390682,10,0.0793354,0.0777624,0.90241,2,1,0.980172,4,3
10000,13,484,516,1000,0,0.0492728,10,0.0604516,0.0623725,0.969403,3,2,1.03178,1,5
10000,13,484,516,1000,0,0.0647588,10,0.00513273,0.005173,1.00267,0,1,1.00785,2,1
10000,13,484,516,1000,0,0.0940655,10,0.0392934,0.0394513,0.964568,1,0,1.00402,7,1
10000,13,484,516,1000,0,0.215727,10,0.108802,0.111487,0.91319,3,1,1.02468,6,4
10000,13,484,516,1000,0,0.0647588,10,0.0991574,0.102195,0.928436,2,2,1.03063,1,4
10000,13,484,516,1000,0,0.136186,10,0.0429087,0.0425441,0.94896,1,1,0.991504,3,2
10000,13,484,516,1000,0,0.0956418,10,0.0243486,0.0238383,0.955203,1,1,0.979041,2,2
10000,13,484,516,1000,0,0.0647588,10,0.000158692,0.000153392,0.966445,1,1,0.966599,5,2
10000,13,484,516,1000,0,-0.0581083,10,0.0908907,0.0887927,0.888125,1,1,0.976917,4,2
10000,13,484,516,1000,0,0.00636154,10,0.000158692,0.000157947,0.995145,3,1,0.995303,5,4
10000,13,484,516,1000,0,0.136186,10,0.00513273,0.00494033,0.957576,1,0,0.962516,3,1
10000,13,484,516,1000,0,0.0118954,10,0.00513273,0.00517059,1.00221,2,1,1.00738,6,3
10000,13,484,516,1000,0,0.0492728,10,0.0392934,0.0404165,0.988167,2,1,1.02858,4,3
10000,13,484,516,1000,0,0.0287021,10,0.0908907,0.0927348,0.927555,3,0,1.02029,4,3
10000,13,484,516,1000,0,0.321196,10,0.0908907,0.0905966,0.906168,2,1,0.996765,0,3
10000,13,484,516,1000,0,0.000696136,10,0.0795281,0.081764,0.94635,3,0,1.02811,2,3
10000,13,484,516,1000,0,0.136186,10,0.0908907,0.0923048,0.923254,1,1,1.01556,1,2
10000,13,484,516,1000,0,0.00636154,10,0.0908907,0.0901265,0.901467,2,2,0.991593,2,4
10000,13,484,516,1000,0,-0.154847,10,0.00513273,0.00529439,1.0262,1,2,1.0315,2,3
10000,13,484,516,1000,0,-0.134088,10,0.0908907,0.0870336,0.87053,1,3,0.957563,1,4
10000,13,484,516,1000,0,0.0705787,10,0.000158692,0.00016522,1.04097,3,0,1.04113,4,3
10000,13,484,516,1000,0,0.163391,10,0.0338784,0.0343899,0.980709,3,2,1.0151,5,5
10000,13,484,516,1000,0,0.0966711,10,0.000158692,0.000165973,1.04572,3,2,1.04588,1,5
10000,13,484,516,1000,0,-0.0581083,10,0.00513273,0.00504785,0.978417,2,0,0.983465,4,2
10000,13,484,516,1000,0,0.214096,10,0.000158692,0.000151766,0.956202,1,1,0.956354,2,2
10000,13,484,516,1000,0,0.00636154,10,0.0392934,0.0408127,0.997853,2,0,1.03867,4,2
10000,13,484,516,1000,0,0.136186,10,0.0875451,0.0900328,0.938384,3,1,1.02842,1,4
10000,13,484,516,1000,0,0.136186,10,0.000158692,0.000165266,1.04126,2,0,1.04142,2,2
10000,13,484,516,1000,0,0.0647588,10,0.0392934,0.0410518,1.0037,0,0,1.04475,3,0
10000,13,484,516,1000,0,0.196514,10,0.000158692,0.000156604,0.986684,2,0,0.986841,1,2
10000,13,484,516,1000,0,0.130505,10,0.000158692,0.000165634,1.04358,2,1,1.04375,0,3
10000,13,484,516,1000,0,0.0492728,10,0.00642006,0.00652299,1.00951,2,1,1.01603,3,3
10000,13,484,516,1000,0,0.0390682,10,0.0604516,0.0607245,0.943791,2,3,1.00452,3,5
10000,13,484,516,1000,0,0.0202631,10,0.0265318,0.0260081,0.954252,4,0,0.98026,2,4
10000,13,484,516,1000,0,-0.134088,10,0.0908907,0.0939847,0.940056,2,2,1.03404,1,4
10000,13,484,516,1000,0,0.136186,10,0.167136,0.164317,0.818813,2,0,0.98313,5,2
10000,13,484,516,1000,0,0.0390682,10,0.0169897,0.017796,1.02966,0,0,1.04745,5,0
10000,13,484,516,1000,0,0.2293,10,0.00513273,0.00518792,1.00557,1,1,1.01075,5,2
10000,13,484,516,1000,0,0.0390682,10,0.0392934,0.0391204,0.956477,2,0,0.995598,1,2
10000,13,484,516,1000,0,0.136186,10,0.0721844,0.0697064,0.895965,0,2,0.965671,3,2
10000,13,484,516,1000,0,0.00636154,10,0.00513273,0.00519978,1.00786,4,2,1.01306,5,6
10000,13,484,516,1000,0,-0.0454327,10,0.0169897,0.0162382,0.939525,1,0,0.955763,4,1
10000,13,484,516,1000,0,-0.00329631,10,0.000158692,0.000165843,1.0449,0,3,1.04506,2,3
10000,13,484,516,1000,0,0.106293,10,0.000158692,0.000158959,1.00152,2,2,1.00168,2,4
10000,13,484,516,1000,0,-0.134088,10,0.035687,0.0346394,0.936005,2,4,0.970644,4,6
10000,13,484,516,1000,0,0.0416124,10,0.0265318,0.0276415,1.01418,0,3,1.04182,2,3
10000,13,484,516,1000,0,0.263569,10,0.0604516,0.0613041,0.952799,5,2,1.0141,4,7
10000,13,484,516,1000,0,-0.0581083,10,0.000158692,0.000166379,1.04827,2,0,1.04844,3,2
